round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
165,24,54,5,3,0.907,0.9153,0.8889,0.931,0.8889,0.9153,0.8571,0.9058
166,15,61,5,5,0.8837,0.9242,0.75,0.9242,0.75,0.9242,0.75,0.872
167,18,55,8,5,0.8488,0.873,0.7826,0.8943,0.7826,0.873,0.7347,0.8433
168,25,51,6,4,0.8837,0.8947,0.8621,0.9107,0.8621,0.8947,0.8333,0.8923
169,20,57,6,3,0.8953,0.9048,0.8696,0.9268,0.8696,0.9048,0.8163,0.9496
170,21,57,5,3,0.907,0.9194,0.875,0.9344,0.875,0.9194,0.84,0.918
171,21,55,7,3,0.8837,0.8871,0.875,0.9167,0.875,0.8871,0.8077,0.9402
172,22,54,4,6,0.8837,0.931,0.7857,0.9153,0.7857,0.931,0.8148,0.9212
173,19,61,2,4,0.9302,0.9683,0.8261,0.9531,0.8261,0.9683,0.8636,0.8772
174,16,61,4,5,0.8953,0.9385,0.7619,0.9313,0.7619,0.9385,0.7805,0.9238
175,20,58,4,4,0.907,0.9355,0.8333,0.9355,0.8333,0.9355,0.8333,0.9483
176,18,61,4,3,0.9186,0.9385,0.8571,0.9457,0.8571,0.9385,0.8372,0.9634
177,18,56,5,7,0.8605,0.918,0.72,0.9032,0.72,0.918,0.75,0.8393
178,22,55,4,5,0.8953,0.9322,0.8148,0.9244,0.8148,0.9322,0.8302,0.9379
179,18,61,5,2,0.9186,0.9242,0.9,0.9457,0.9,0.9242,0.8372,0.9167
180,28,47,6,5,0.8721,0.8868,0.8485,0.8952,0.8485,0.8868,0.8358,0.8593
181,20,56,4,6,0.8837,0.9333,0.7692,0.918,0.7692,0.9333,0.8,0.884
182,19,56,4,7,0.8721,0.9333,0.7308,0.9106,0.7308,0.9333,0.7755,0.8532
183,22,55,4,5,0.8953,0.9322,0.8148,0.9244,0.8148,0.9322,0.8302,0.8807
