round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
636,14,34,17,10,0.64,0.5833,0.6667,0.5091,0.719
637,13,45,9,8,0.7733,0.619,0.8333,0.6047,0.8113
638,14,39,15,7,0.7067,0.6667,0.7222,0.56,0.8139
639,11,40,15,9,0.68,0.55,0.7273,0.4783,0.7836
640,9,48,13,5,0.76,0.6429,0.7869,0.5,0.8185
641,13,41,13,8,0.72,0.619,0.7593,0.5532,0.7866
642,12,47,13,3,0.7867,0.8,0.7833,0.6,0.86
643,16,46,9,4,0.8267,0.8,0.8364,0.7111,0.9064
644,12,41,9,13,0.7067,0.48,0.82,0.5217,0.8432
645,11,46,11,7,0.76,0.6111,0.807,0.55,0.7407
646,14,43,13,5,0.76,0.7368,0.7679,0.6087,0.8186
647,15,45,9,6,0.8,0.7143,0.8333,0.6667,0.7954
648,11,43,12,9,0.72,0.55,0.7818,0.5116,0.7973
649,11,45,9,10,0.7467,0.5238,0.8333,0.5366,0.8254
650,15,49,5,6,0.8533,0.7143,0.9074,0.7317,0.8836
651,7,49,11,8,0.7467,0.4667,0.8167,0.4242,0.7589
652,11,48,10,6,0.7867,0.6471,0.8276,0.5789,0.7799
653,19,43,6,7,0.8267,0.7308,0.8776,0.7451,0.8399
654,16,40,10,9,0.7467,0.64,0.8,0.6275,0.8032
655,11,46,10,8,0.76,0.5789,0.8214,0.55,0.7961
656,16,49,7,3,0.8667,0.8421,0.875,0.7619,0.937
657,20,42,9,4,0.8267,0.8333,0.8235,0.7547,0.8971
658,12,48,9,6,0.8,0.6667,0.8421,0.6154,0.8811
659,15,37,15,8,0.6933,0.6522,0.7115,0.566,0.7358
660,17,43,11,4,0.8,0.8095,0.7963,0.6939,0.8977
661,16,44,8,7,0.8,0.6957,0.8462,0.6809,0.8244
662,16,44,9,6,0.8,0.7273,0.8302,0.6809,0.8431
663,12,45,13,5,0.76,0.7059,0.7759,0.5714,0.8185
664,14,37,13,11,0.68,0.56,0.74,0.5385,0.7464
665,10,50,11,4,0.8,0.7143,0.8197,0.5714,0.8337
666,12,45,11,7,0.76,0.6316,0.8036,0.5714,0.8468
667,10,45,18,2,0.7333,0.8333,0.7143,0.5,0.795
668,11,45,14,5,0.7467,0.6875,0.7627,0.5366,0.8517
669,12,44,14,5,0.7467,0.7059,0.7586,0.5581,0.8245
670,11,48,10,6,0.7867,0.6471,0.8276,0.5789,0.8742
671,13,46,10,6,0.7867,0.6842,0.8214,0.619,0.8365
672,14,41,14,6,0.7333,0.7,0.7455,0.5833,0.8427
673,11,48,11,5,0.7867,0.6875,0.8136,0.5789,0.8146
674,11,49,11,4,0.8,0.7333,0.8167,0.5946,0.8578
675,19,40,12,4,0.7867,0.8261,0.7692,0.7037,0.8796
676,9,50,12,4,0.7867,0.6923,0.8065,0.5294,0.8002
677,14,43,10,8,0.76,0.6364,0.8113,0.6087,0.8405
678,11,45,14,5,0.7467,0.6875,0.7627,0.5366,0.8189
679,11,45,12,7,0.7467,0.6111,0.7895,0.5366,0.7242
680,15,39,17,4,0.72,0.7895,0.6964,0.5882,0.8327
681,17,44,7,7,0.8133,0.7083,0.8627,0.7083,0.9036
682,12,43,15,5,0.7333,0.7059,0.7414,0.5455,0.8174
