round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
114,24,44,3,13,0.8095,0.9362,0.6486,0.8462,0.6486,0.9362,0.75,0.8729
115,22,50,4,8,0.8571,0.9259,0.7333,0.8929,0.7333,0.9259,0.7857,0.8302
116,19,52,8,5,0.8452,0.8667,0.7917,0.8889,0.7917,0.8667,0.7451,0.9083
117,23,47,6,8,0.8333,0.8868,0.7419,0.8704,0.7419,0.8868,0.7667,0.8478
118,18,54,4,8,0.8571,0.931,0.6923,0.9,0.6923,0.931,0.75,0.8422
119,11,53,7,13,0.7619,0.8833,0.4583,0.8413,0.4583,0.8833,0.5238,0.6792
120,17,49,4,14,0.7857,0.9245,0.5484,0.8448,0.5484,0.9245,0.6538,0.8028
121,26,47,5,6,0.869,0.9038,0.8125,0.8952,0.8125,0.9038,0.8254,0.8996
122,20,43,10,11,0.75,0.8113,0.6452,0.8037,0.6452,0.8113,0.6557,0.7608
123,18,48,6,12,0.7857,0.8889,0.6,0.8421,0.6,0.8889,0.6667,0.8111
124,25,40,9,10,0.7738,0.8163,0.7143,0.8081,0.7143,0.8163,0.7246,0.7854
125,18,47,6,13,0.7738,0.8868,0.5806,0.8319,0.5806,0.8868,0.6545,0.7912
126,20,42,10,12,0.7381,0.8077,0.625,0.7925,0.625,0.8077,0.6452,0.7644
127,24,46,7,7,0.8333,0.8679,0.7742,0.8679,0.7742,0.8679,0.7742,0.832
128,15,49,4,16,0.7619,0.9245,0.4839,0.8305,0.4839,0.9245,0.6,0.8381
129,19,48,4,13,0.7976,0.9231,0.5938,0.8496,0.5938,0.9231,0.6909,0.7584
130,19,51,4,10,0.8333,0.9273,0.6552,0.8793,0.6552,0.9273,0.7308,0.815
131,21,47,6,10,0.8095,0.8868,0.6774,0.8545,0.6774,0.8868,0.7241,0.8107
132,22,47,6,9,0.8214,0.8868,0.7097,0.8624,0.7097,0.8868,0.7458,0.8387
133,26,40,7,11,0.7857,0.8511,0.7027,0.8163,0.7027,0.8511,0.7429,0.7826
134,25,44,6,9,0.8214,0.88,0.7353,0.8544,0.7353,0.88,0.7692,0.8459
135,14,51,10,9,0.7738,0.8361,0.6087,0.843,0.6087,0.8361,0.5957,0.7869
136,28,43,6,7,0.8452,0.8776,0.8,0.8687,0.8,0.8776,0.8116,0.8962
137,18,51,8,7,0.8214,0.8644,0.72,0.8718,0.72,0.8644,0.7059,0.8217
138,19,48,6,11,0.7976,0.8889,0.6333,0.8496,0.6333,0.8889,0.6909,0.8198
139,17,52,4,11,0.8214,0.9286,0.6071,0.8739,0.6071,0.9286,0.6939,0.8361
140,17,48,5,14,0.7738,0.9057,0.5484,0.8348,0.5484,0.9057,0.6415,0.7438
141,26,47,5,6,0.869,0.9038,0.8125,0.8952,0.8125,0.9038,0.8254,0.9237
142,21,49,6,8,0.8333,0.8909,0.7241,0.875,0.7241,0.8909,0.75,0.9028
143,19,52,5,8,0.8452,0.9123,0.7037,0.8889,0.7037,0.9123,0.7451,0.8629
144,21,53,4,6,0.881,0.9298,0.7778,0.9138,0.7778,0.9298,0.8077,0.8687
145,27,39,5,13,0.7857,0.8864,0.675,0.8125,0.675,0.8864,0.75,0.8153
146,19,50,7,8,0.8214,0.8772,0.7037,0.8696,0.7037,0.8772,0.717,0.8031
147,20,48,9,7,0.8095,0.8421,0.7407,0.8571,0.7407,0.8421,0.7143,0.8558
148,21,47,5,11,0.8095,0.9038,0.6562,0.8545,0.6562,0.9038,0.7241,0.8438
149,21,53,5,5,0.881,0.9138,0.8077,0.9138,0.8077,0.9138,0.8077,0.8999
150,23,45,4,12,0.8095,0.9184,0.6571,0.8491,0.6571,0.9184,0.7419,0.8531
151,28,48,5,3,0.9048,0.9057,0.9032,0.9231,0.9032,0.9057,0.875,0.9379
152,25,47,5,7,0.8571,0.9038,0.7812,0.8868,0.7812,0.9038,0.8065,0.8972
153,14,57,6,7,0.8452,0.9048,0.6667,0.8976,0.6667,0.9048,0.6829,0.8148
154,27,41,7,9,0.8095,0.8542,0.75,0.8367,0.75,0.8542,0.7714,0.8073
155,29,38,7,10,0.7976,0.8444,0.7436,0.8172,0.7436,0.8444,0.7733,0.8376
156,27,40,6,11,0.7976,0.8696,0.7105,0.8247,0.7105,0.8696,0.7606,0.8232
157,18,43,14,9,0.7262,0.7544,0.6667,0.789,0.6667,0.7544,0.6102,0.7472
158,23,46,6,9,0.8214,0.8846,0.7188,0.8598,0.7188,0.8846,0.7541,0.8221
