round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
616,27,50,10,12,0.7778,0.8333,0.6923,0.8197,0.6923,0.8333,0.7105,0.8254
617,27,56,5,11,0.8384,0.918,0.7105,0.875,0.7105,0.918,0.7714,0.8287
618,26,52,8,13,0.7879,0.8667,0.6667,0.832,0.6667,0.8667,0.7123,0.7654
619,18,60,8,13,0.7879,0.8824,0.5806,0.8511,0.5806,0.8824,0.6316,0.7367
620,14,66,8,11,0.8081,0.8919,0.56,0.8742,0.56,0.8919,0.5957,0.7665
621,19,61,9,10,0.8081,0.8714,0.6552,0.8652,0.6552,0.8714,0.6667,0.8
622,22,58,9,10,0.8081,0.8657,0.6875,0.8593,0.6875,0.8657,0.6984,0.7736
623,26,48,10,15,0.7475,0.8276,0.6341,0.7934,0.6341,0.8276,0.6753,0.7784
624,30,43,13,13,0.7374,0.7679,0.6977,0.7679,0.6977,0.7679,0.6977,0.7562
625,26,59,7,7,0.8586,0.8939,0.7879,0.8939,0.7879,0.8939,0.7879,0.8444
626,23,50,10,16,0.7374,0.8333,0.5897,0.7937,0.5897,0.8333,0.6389,0.7359
627,26,54,9,10,0.8081,0.8571,0.7222,0.8504,0.7222,0.8571,0.7324,0.838
628,29,50,6,14,0.798,0.8929,0.6744,0.8333,0.6744,0.8929,0.7436,0.8223
629,27,57,4,11,0.8485,0.9344,0.7105,0.8837,0.7105,0.9344,0.7826,0.8788
