round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
813,13,48,14,0,0.8133,1.0,0.7742,0.65,0.9404
814,19,50,3,3,0.92,0.8636,0.9434,0.8636,0.9057
815,22,47,3,3,0.92,0.88,0.94,0.88,0.9816
816,10,57,6,2,0.8933,0.8333,0.9048,0.7143,0.8889
817,16,51,4,4,0.8933,0.8,0.9273,0.8,0.8591
818,18,41,8,8,0.7867,0.6923,0.8367,0.6923,0.7928
819,12,50,7,6,0.8267,0.6667,0.8772,0.6486,0.885
820,15,48,7,5,0.84,0.75,0.8727,0.7143,0.91
821,18,50,6,1,0.9067,0.9474,0.8929,0.8372,0.9314
822,16,52,6,1,0.9067,0.9412,0.8966,0.8205,0.9655
823,16,50,4,5,0.88,0.7619,0.9259,0.7805,0.8466
824,17,50,5,3,0.8933,0.85,0.9091,0.8095,0.9009
