round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
410,13,44,9,9,0.76,0.5909,0.8302,0.5909,0.7479
411,16,44,7,8,0.8,0.6667,0.8627,0.6809,0.8072
412,5,51,12,7,0.7467,0.4167,0.8095,0.3448,0.6402
413,8,47,10,10,0.7333,0.4444,0.8246,0.4444,0.7612
414,8,50,9,8,0.7733,0.5,0.8475,0.4848,0.7574
415,13,48,5,9,0.8133,0.5909,0.9057,0.65,0.8774
416,16,46,8,5,0.8267,0.7619,0.8519,0.7111,0.8439
417,12,54,6,3,0.88,0.8,0.9,0.7273,0.9389
418,11,53,4,7,0.8533,0.6111,0.9298,0.6667,0.8109
419,14,47,4,10,0.8133,0.5833,0.9216,0.6667,0.7051
420,13,47,10,5,0.8,0.7222,0.8246,0.6341,0.845
421,9,59,3,4,0.9067,0.6923,0.9516,0.72,0.897
422,19,44,8,4,0.84,0.8261,0.8462,0.76,0.8955
423,14,48,8,5,0.8267,0.7368,0.8571,0.6829,0.8571
424,12,49,12,2,0.8133,0.8571,0.8033,0.6316,0.8876
425,18,51,4,2,0.92,0.9,0.9273,0.8571,0.9491
426,14,45,10,6,0.7867,0.7,0.8182,0.6364,0.8145
427,13,53,6,3,0.88,0.8125,0.8983,0.7429,0.8782
428,14,43,11,7,0.76,0.6667,0.7963,0.6087,0.836
429,16,43,8,8,0.7867,0.6667,0.8431,0.6667,0.719
430,14,50,4,7,0.8533,0.6667,0.9259,0.7179,0.8404
431,10,45,13,7,0.7333,0.5882,0.7759,0.5,0.7049
432,14,48,9,4,0.8267,0.7778,0.8421,0.6829,0.8207
433,14,47,9,5,0.8133,0.7368,0.8393,0.6667,0.8355
434,16,44,6,9,0.8,0.64,0.88,0.6809,0.8016
435,14,49,7,5,0.84,0.7368,0.875,0.7,0.8741
436,19,41,10,5,0.8,0.7917,0.8039,0.717,0.7949
437,20,45,8,2,0.8667,0.9091,0.8491,0.8,0.922
438,14,50,4,7,0.8533,0.6667,0.9259,0.7179,0.851
439,8,55,6,6,0.84,0.5714,0.9016,0.5714,0.8501
440,18,47,6,4,0.8667,0.8182,0.8868,0.7826,0.9074
441,20,45,5,5,0.8667,0.8,0.9,0.8,0.8656
442,13,43,14,5,0.7467,0.7222,0.7544,0.5778,0.7583
443,13,46,11,5,0.7867,0.7222,0.807,0.619,0.8197
444,9,45,7,14,0.72,0.3913,0.8654,0.4615,0.7567
445,11,52,9,3,0.84,0.7857,0.8525,0.6471,0.8501
446,13,44,10,8,0.76,0.619,0.8148,0.5909,0.7451
447,8,50,7,10,0.7733,0.4444,0.8772,0.4848,0.7661
448,18,42,7,8,0.8,0.6923,0.8571,0.7059,0.821
449,15,46,9,5,0.8133,0.75,0.8364,0.6818,0.8282
450,17,48,6,4,0.8667,0.8095,0.8889,0.7727,0.8977
451,17,41,10,7,0.7733,0.7083,0.8039,0.6667,0.7933
452,18,42,6,9,0.8,0.6667,0.875,0.7059,0.8688
453,11,47,8,9,0.7733,0.55,0.8545,0.5641,0.7518
454,12,46,10,7,0.7733,0.6316,0.8214,0.5854,0.7801
455,9,50,8,8,0.7867,0.5294,0.8621,0.5294,0.7688
456,17,47,7,4,0.8533,0.8095,0.8704,0.7556,0.8765
457,14,45,11,5,0.7867,0.7368,0.8036,0.6364,0.8092
458,18,42,10,5,0.8,0.7826,0.8077,0.7059,0.8169
459,9,50,8,8,0.7867,0.5294,0.8621,0.5294,0.8256
460,19,47,4,5,0.88,0.7917,0.9216,0.8085,0.9248
461,14,45,10,6,0.7867,0.7,0.8182,0.6364,0.7855
462,12,51,7,5,0.84,0.7059,0.8793,0.6667,0.8469
463,14,45,11,5,0.7867,0.7368,0.8036,0.6364,0.813
464,12,42,16,5,0.72,0.7059,0.7241,0.5333,0.8174
465,12,48,5,10,0.8,0.5455,0.9057,0.6154,0.7633
466,17,42,11,5,0.7867,0.7727,0.7925,0.68,0.8962
467,19,45,7,4,0.8533,0.8261,0.8654,0.7755,0.9097
468,13,43,11,8,0.7467,0.619,0.7963,0.5778,0.7954
469,19,42,7,7,0.8133,0.7308,0.8571,0.7308,0.8414
470,12,48,10,5,0.8,0.7059,0.8276,0.6154,0.8022
471,15,49,6,5,0.8533,0.75,0.8909,0.7317,0.9
472,7,47,12,9,0.72,0.4375,0.7966,0.4,0.6547
473,11,50,9,5,0.8133,0.6875,0.8475,0.6111,0.8411
474,14,45,10,6,0.7867,0.7,0.8182,0.6364,0.7091
475,16,50,3,6,0.88,0.7273,0.9434,0.7805,0.8997
476,12,54,5,4,0.88,0.75,0.9153,0.7273,0.9195
477,13,46,10,6,0.7867,0.6842,0.8214,0.619,0.7444
478,15,51,2,7,0.88,0.6818,0.9623,0.7692,0.8748
479,7,47,12,9,0.72,0.4375,0.7966,0.4,0.6208
480,6,47,13,9,0.7067,0.4,0.7833,0.3529,0.6789
481,16,48,4,7,0.8533,0.6957,0.9231,0.7442,0.8645
482,18,40,7,10,0.7733,0.6429,0.8511,0.6792,0.8267
483,14,49,6,6,0.84,0.7,0.8909,0.7,0.8109
484,9,52,5,9,0.8133,0.5,0.9123,0.5625,0.8441
485,17,42,11,5,0.7867,0.7727,0.7925,0.68,0.8216
486,21,41,5,8,0.8267,0.7241,0.8913,0.7636,0.8223
487,15,41,12,7,0.7467,0.6818,0.7736,0.6122,0.8002
488,19,46,4,6,0.8667,0.76,0.92,0.7917,0.8968
489,11,47,11,6,0.7733,0.6471,0.8103,0.5641,0.8002
490,13,47,10,5,0.8,0.7222,0.8246,0.6341,0.8567
491,12,45,10,8,0.76,0.6,0.8182,0.5714,0.74
492,16,41,12,6,0.76,0.7273,0.7736,0.64,0.8139
493,13,56,2,4,0.92,0.7647,0.9655,0.8125,0.8986
494,14,48,9,4,0.8267,0.7778,0.8421,0.6829,0.8674
495,13,48,9,5,0.8133,0.7222,0.8421,0.65,0.7661
496,17,51,1,6,0.9067,0.7391,0.9808,0.8293,0.9197
497,11,46,11,7,0.76,0.6111,0.807,0.55,0.8148
