round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
609,24,55,9,11,0.798,0.8594,0.6857,0.8462,0.6857,0.8594,0.7059,0.8241
610,25,57,4,13,0.8283,0.9344,0.6579,0.8702,0.6579,0.9344,0.7463,0.8011
611,23,56,9,11,0.798,0.8615,0.6765,0.8485,0.6765,0.8615,0.697,0.8299
612,31,51,9,8,0.8283,0.85,0.7949,0.8571,0.7949,0.85,0.7848,0.8355
613,16,65,3,15,0.8182,0.9559,0.5161,0.8784,0.5161,0.9559,0.64,0.8235
614,26,54,4,15,0.8081,0.931,0.6341,0.8504,0.6341,0.931,0.7324,0.8364
615,25,53,9,12,0.7879,0.8548,0.6757,0.8346,0.6757,0.8548,0.7042,0.8239
616,25,50,10,14,0.7576,0.8333,0.641,0.8065,0.641,0.8333,0.6757,0.8393
617,26,56,5,12,0.8283,0.918,0.6842,0.8682,0.6842,0.918,0.7536,0.8529
618,24,52,8,15,0.7677,0.8667,0.6154,0.8189,0.6154,0.8667,0.6761,0.8034
619,16,60,8,15,0.7677,0.8824,0.5161,0.8392,0.5161,0.8824,0.5818,0.7927
620,13,66,8,12,0.798,0.8919,0.52,0.8684,0.52,0.8919,0.5652,0.7584
621,17,61,9,12,0.7879,0.8714,0.5862,0.8531,0.5862,0.8714,0.6182,0.7892
622,20,58,9,12,0.7879,0.8657,0.625,0.8467,0.625,0.8657,0.6557,0.8596
623,20,48,10,21,0.6869,0.8276,0.4878,0.7559,0.4878,0.8276,0.5634,0.7998
624,23,43,13,20,0.6667,0.7679,0.5349,0.7227,0.5349,0.7679,0.5823,0.7753
625,24,59,7,9,0.8384,0.8939,0.7273,0.8806,0.7273,0.8939,0.75,0.86
626,19,50,10,20,0.697,0.8333,0.4872,0.7692,0.4872,0.8333,0.5588,0.7124
627,23,54,9,13,0.7778,0.8571,0.6389,0.8308,0.6389,0.8571,0.6765,0.8395
628,26,50,6,17,0.7677,0.8929,0.6047,0.813,0.6047,0.8929,0.6933,0.8364
629,25,57,4,13,0.8283,0.9344,0.6579,0.8702,0.6579,0.9344,0.7463,0.887
630,19,60,10,10,0.798,0.8571,0.6552,0.8571,0.6552,0.8571,0.6552,0.865
631,23,51,14,11,0.7475,0.7846,0.6765,0.8031,0.6765,0.7846,0.6479,0.7955
632,27,51,14,7,0.7879,0.7846,0.7941,0.8293,0.7941,0.7846,0.72,0.8611
633,18,54,10,17,0.7273,0.8438,0.5143,0.8,0.5143,0.8438,0.5714,0.8121
634,35,49,7,8,0.8485,0.875,0.814,0.8673,0.814,0.875,0.8235,0.8833
635,28,49,6,16,0.7778,0.8909,0.6364,0.8167,0.6364,0.8909,0.7179,0.8876
636,26,50,12,11,0.7677,0.8065,0.7027,0.813,0.7027,0.8065,0.6933,0.8431
637,23,57,5,14,0.8081,0.9194,0.6216,0.8571,0.6216,0.9194,0.7077,0.8195
638,20,62,5,12,0.8283,0.9254,0.625,0.8794,0.625,0.9254,0.7018,0.8601
639,21,57,7,14,0.7879,0.8906,0.6,0.8444,0.6,0.8906,0.6667,0.7857
640,23,59,7,10,0.8283,0.8939,0.697,0.8741,0.697,0.8939,0.7302,0.8696
641,14,63,7,15,0.7778,0.9,0.4828,0.8514,0.4828,0.9,0.56,0.7557
642,25,53,8,13,0.7879,0.8689,0.6579,0.8346,0.6579,0.8689,0.7042,0.8581
643,15,58,10,16,0.7374,0.8529,0.4839,0.8169,0.4839,0.8529,0.5357,0.8202
